DHS area,Age at First Sexual Experience: Women age 20-49,Age at First Sexual Experience: Women age 25-49,country,level,area,age
Vallée du Bandama,16.5,16.3,CIV,2,Beoumi,Y015_019
Vallée du Bandama,16.5,16.3,CIV,2,Beoumi,Y020_024
Vallée du Bandama,16.5,16.3,CIV,2,Beoumi,Y025_029
Vallée du Bandama,16.5,16.3,CIV,2,Botro,Y010_014
Vallée du Bandama,16.5,16.3,CIV,2,Botro,Y015_019
Vallée du Bandama,16.5,16.3,CIV,2,Botro,Y020_024
Vallée du Bandama,16.5,16.3,CIV,2,Botro,Y025_029
Vallée du Bandama,16.5,16.3,CIV,2,Bouake-nord-est,Y010_014
Vallée du Bandama,16.5,16.3,CIV,2,Bouake-nord-est,Y015_019
Vallée du Bandama,16.5,16.3,CIV,2,Bouake-nord-est,Y020_024
Vallée du Bandama,16.5,16.3,CIV,2,Bouake-nord-est,Y025_029
Vallée du Bandama,16.5,16.3,CIV,2,Bouake-nord-ouest,Y010_014
Vallée du Bandama,16.5,16.3,CIV,2,Bouake-nord-ouest,Y015_019
Vallée du Bandama,16.5,16.3,CIV,2,Bouake-nord-ouest,Y020_024
Vallée du Bandama,16.5,16.3,CIV,2,Bouake-nord-ouest,Y025_029
Vallée du Bandama,16.5,16.3,CIV,2,Bouake-sud,Y010_014
Vallée du Bandama,16.5,16.3,CIV,2,Bouake-sud,Y015_019
Vallée du Bandama,16.5,16.3,CIV,2,Bouake-sud,Y020_024
Vallée du Bandama,16.5,16.3,CIV,2,Bouake-sud,Y025_029
Vallée du Bandama,16.5,16.3,CIV,2,Sakassou,Y010_014
Vallée du Bandama,16.5,16.3,CIV,2,Sakassou,Y015_019
Vallée du Bandama,16.5,16.3,CIV,2,Sakassou,Y020_024
Vallée du Bandama,16.5,16.3,CIV,2,Sakassou,Y025_029
Woroba,16,15.9,CIV,1,Bafing,Y010_014
Woroba,16,15.9,CIV,1,Bafing,Y015_019
Woroba,16,15.9,CIV,1,Bafing,Y020_024
Woroba,16,15.9,CIV,1,Bafing,Y025_029
Woroba,16,15.9,CIV,2,Koro,Y010_014
Woroba,16,15.9,CIV,2,Koro,Y015_019
Woroba,16,15.9,CIV,2,Koro,Y020_024
Woroba,16,15.9,CIV,2,Koro,Y025_029
Woroba,16,15.9,CIV,2,Ouaninou,Y010_014
Woroba,16,15.9,CIV,2,Ouaninou,Y015_019
Woroba,16,15.9,CIV,2,Ouaninou,Y020_024
Woroba,16,15.9,CIV,2,Ouaninou,Y025_029
Woroba,16,15.9,CIV,2,Touba,Y010_014
Woroba,16,15.9,CIV,2,Touba,Y015_019
Woroba,16,15.9,CIV,2,Touba,Y020_024
Woroba,16,15.9,CIV,2,Touba,Y025_029
Woroba,16,15.9,CIV,1,Worodougou,Y010_014
Woroba,16,15.9,CIV,1,Worodougou,Y015_019
Woroba,16,15.9,CIV,1,Worodougou,Y020_024
Woroba,16,15.9,CIV,1,Worodougou,Y025_029
Woroba,16,15.9,CIV,2,Kani,Y010_014
Woroba,16,15.9,CIV,2,Kani,Y015_019
Woroba,16,15.9,CIV,2,Kani,Y020_024
Woroba,16,15.9,CIV,2,Kani,Y025_029
Woroba,16,15.9,CIV,2,Seguela,Y010_014
Woroba,16,15.9,CIV,2,Seguela,Y015_019
Woroba,16,15.9,CIV,2,Seguela,Y020_024
Woroba,16,15.9,CIV,2,Seguela,Y025_029
Woroba,16,15.9,CIV,1,Béré,Y010_014
Woroba,16,15.9,CIV,1,Béré,Y015_019
Woroba,16,15.9,CIV,1,Béré,Y020_024
Woroba,16,15.9,CIV,1,Béré,Y025_029
Woroba,16,15.9,CIV,2,Dianra,Y010_014
Woroba,16,15.9,CIV,2,Dianra,Y015_019
Woroba,16,15.9,CIV,2,Dianra,Y020_024
Woroba,16,15.9,CIV,2,Dianra,Y025_029
Woroba,16,15.9,CIV,2,Kounahiri,Y010_014
Woroba,16,15.9,CIV,2,Kounahiri,Y015_019
Woroba,16,15.9,CIV,2,Kounahiri,Y020_024
Woroba,16,15.9,CIV,2,Kounahiri,Y025_029
Woroba,16,15.9,CIV,2,Mankono,Y010_014
Woroba,16,15.9,CIV,2,Mankono,Y015_019
Woroba,16,15.9,CIV,2,Mankono,Y020_024
Woroba,16,15.9,CIV,2,Mankono,Y025_029
Zanzan,17.2,17.2,CIV,1,Bounkani,Y010_014
Zanzan,17.2,17.2,CIV,1,Bounkani,Y015_019
Zanzan,17.2,17.2,CIV,1,Bounkani,Y020_024
Zanzan,17.2,17.2,CIV,1,Bounkani,Y025_029
Zanzan,17.2,17.2,CIV,2,Bouna,Y010_014
Zanzan,17.2,17.2,CIV,2,Bouna,Y015_019
Zanzan,17.2,17.2,CIV,2,Bouna,Y020_024
Zanzan,17.2,17.2,CIV,2,Bouna,Y025_029
Zanzan,17.2,17.2,CIV,2,Doropo,Y010_014
Zanzan,17.2,17.2,CIV,2,Doropo,Y015_019
Zanzan,17.2,17.2,CIV,2,Doropo,Y020_024
Zanzan,17.2,17.2,CIV,2,Doropo,Y025_029
Zanzan,17.2,17.2,CIV,2,Nassian,Y010_014
Zanzan,17.2,17.2,CIV,2,Nassian,Y015_019
Zanzan,17.2,17.2,CIV,2,Nassian,Y020_024
Zanzan,17.2,17.2,CIV,2,Nassian,Y025_029
Zanzan,17.2,17.2,CIV,2,Tehini,Y010_014
Zanzan,17.2,17.2,CIV,2,Tehini,Y015_019
Zanzan,17.2,17.2,CIV,2,Tehini,Y020_024
Zanzan,17.2,17.2,CIV,2,Tehini,Y025_029
Zanzan,17.2,17.2,CIV,1,Gontougo,Y010_014
Zanzan,17.2,17.2,CIV,1,Gontougo,Y015_019
Zanzan,17.2,17.2,CIV,1,Gontougo,Y020_024
Zanzan,17.2,17.2,CIV,1,Gontougo,Y025_029
Zanzan,17.2,17.2,CIV,2,Bondoukou,Y010_014
Zanzan,17.2,17.2,CIV,2,Bondoukou,Y015_019
Zanzan,17.2,17.2,CIV,2,Bondoukou,Y020_024
Zanzan,17.2,17.2,CIV,2,Bondoukou,Y025_029
Zanzan,17.2,17.2,CIV,2,Koun-fao,Y010_014
Zanzan,17.2,17.2,CIV,2,Koun-fao,Y015_019
Zanzan,17.2,17.2,CIV,2,Koun-fao,Y020_024
Zanzan,17.2,17.2,CIV,2,Koun-fao,Y025_029
Zanzan,17.2,17.2,CIV,2,Sandegue,Y010_014
Zanzan,17.2,17.2,CIV,2,Sandegue,Y015_019
Zanzan,17.2,17.2,CIV,2,Sandegue,Y020_024
Zanzan,17.2,17.2,CIV,2,Sandegue,Y025_029
Zanzan,17.2,17.2,CIV,2,Tanda,Y010_014
Zanzan,17.2,17.2,CIV,2,Tanda,Y015_019
Zanzan,17.2,17.2,CIV,2,Tanda,Y020_024
Zanzan,17.2,17.2,CIV,2,Tanda,Y025_029
Zanzan,17.2,17.2,CIV,2,Transua,Y010_014
Zanzan,17.2,17.2,CIV,2,Transua,Y015_019
Zanzan,17.2,17.2,CIV,2,Transua,Y020_024
Zanzan,17.2,17.2,CIV,2,Transua,Y025_029
Total,16.6,16.5,CIV,0,Cote D'ivoire,Y010_014
Total,16.6,16.5,CIV,0,Cote D'ivoire,Y015_019
Total,16.6,16.5,CIV,0,Cote D'ivoire,Y020_024
Total,16.6,16.5,CIV,0,Cote D'ivoire,Y025_029
Butha-Buthe,18.7,18.7,LSO,1,Butha-Buthe,Y010_Y014
Butha-Buthe,18.7,18.7,LSO,1,Butha-Buthe,Y015_Y019
Butha-Buthe,18.7,18.7,LSO,1,Butha-Buthe,Y020_Y024
Butha-Buthe,18.7,18.7,LSO,1,Butha-Buthe,Y025_Y029
Leribe,18.5,18.5,LSO,1,Leribe,Y010_Y014
Leribe,18.5,18.5,LSO,1,Leribe,Y015_Y019
Leribe,18.5,18.5,LSO,1,Leribe,Y020_Y024
Leribe,18.5,18.5,LSO,1,Leribe,Y025_Y029
Berea,18.7,18.7,LSO,1,Berea,Y010_Y014
Berea,18.7,18.7,LSO,1,Berea,Y015_Y019
Berea,18.7,18.7,LSO,1,Berea,Y020_Y024
Berea,18.7,18.7,LSO,1,Berea,Y025_Y029
Maseru,18.5,18.5,LSO,1,Maseru,Y010_Y014
Maseru,18.5,18.5,LSO,1,Maseru,Y015_Y019
Maseru,18.5,18.5,LSO,1,Maseru,Y020_Y024
Maseru,18.5,18.5,LSO,1,Maseru,Y025_Y029
Mafeteng,18.5,18.6,LSO,1,Mafeteng,Y010_Y014
Mafeteng,18.5,18.6,LSO,1,Mafeteng,Y015_Y019
Mafeteng,18.5,18.6,LSO,1,Mafeteng,Y020_Y024
Mafeteng,18.5,18.6,LSO,1,Mafeteng,Y025_Y029
Mohale's Hoek,18.2,18.1,LSO,1,Mohale's Hoek,Y010_Y014
Mohale's Hoek,18.2,18.1,LSO,1,Mohale's Hoek,Y015_Y019
Mohale's Hoek,18.2,18.1,LSO,1,Mohale's Hoek,Y020_Y024
Mohale's Hoek,18.2,18.1,LSO,1,Mohale's Hoek,Y025_Y029
Quthing,17.5,17.8,LSO,1,Quthing,Y010_Y014
Quthing,17.5,17.8,LSO,1,Quthing,Y015_Y019
Quthing,17.5,17.8,LSO,1,Quthing,Y020_Y024
Quthing,17.5,17.8,LSO,1,Quthing,Y025_Y029
Qacha's Nek,18.4,18.6,LSO,1,Qacha's Nek,Y010_Y014
Qacha's Nek,18.4,18.6,LSO,1,Qacha's Nek,Y015_Y019
Qacha's Nek,18.4,18.6,LSO,1,Qacha's Nek,Y020_Y024
Qacha's Nek,18.4,18.6,LSO,1,Qacha's Nek,Y025_Y029
Mokhotlong,18.5,18.6,LSO,1,Mokhotlong,Y010_Y014
Mokhotlong,18.5,18.6,LSO,1,Mokhotlong,Y015_Y019
Mokhotlong,18.5,18.6,LSO,1,Mokhotlong,Y020_Y024
Mokhotlong,18.5,18.6,LSO,1,Mokhotlong,Y025_Y029
Thaba-Tseka,18.4,18.4,LSO,1,Thaba-Tseka,Y010_Y014
Thaba-Tseka,18.4,18.4,LSO,1,Thaba-Tseka,Y015_Y019
Thaba-Tseka,18.4,18.4,LSO,1,Thaba-Tseka,Y020_Y024
Thaba-Tseka,18.4,18.4,LSO,1,Thaba-Tseka,Y025_Y029
Total,18.5,18.5,LSO,1,Lesotho,Y010_Y014
Total,18.5,18.5,LSO,1,Lesotho,Y015_Y019
Total,18.5,18.5,LSO,1,Lesotho,Y020_Y024
Total,18.5,18.5,LSO,1,Lesotho,Y025_Y029
Aire Métropolitaine ,18.1,18.1,HTI,1,Ouest,Y010_Y014
Aire Métropolitaine ,18.1,18.1,HTI,1,Ouest,Y015_Y019
Aire Métropolitaine ,18.1,18.1,HTI,1,Ouest,Y020_Y024
Aire Métropolitaine ,18.1,18.1,HTI,1,Ouest,Y025_Y029
Aire Métropolitaine ,18.1,18.1,HTI,2,Port-Au-Prince,Y010_Y014
Aire Métropolitaine ,18.1,18.1,HTI,2,Port-Au-Prince,Y015_Y019
Aire Métropolitaine ,18.1,18.1,HTI,2,Port-Au-Prince,Y020_Y024
Aire Métropolitaine ,18.1,18.1,HTI,2,Port-Au-Prince,Y025_Y029
Reste-Ouest,17.5,17.6,HTI,1,Ouest,Y010_Y014
Reste-Ouest,17.5,17.6,HTI,1,Ouest,Y015_Y019
Reste-Ouest,17.5,17.6,HTI,1,Ouest,Y020_Y024
Reste-Ouest,17.5,17.6,HTI,1,Ouest,Y025_Y029
Reste-Ouest,17.5,17.6,HTI,2,Léogâne,Y010_Y014
Reste-Ouest,17.5,17.6,HTI,2,Léogâne,Y015_Y019
Reste-Ouest,17.5,17.6,HTI,2,Léogâne,Y020_Y024
Reste-Ouest,17.5,17.6,HTI,2,Léogâne,Y025_Y029
Reste-Ouest,17.5,17.6,HTI,2,Croix-des-bouquets,Y010_Y014
Reste-Ouest,17.5,17.6,HTI,2,Croix-des-bouquets,Y015_Y019
Reste-Ouest,17.5,17.6,HTI,2,Croix-des-bouquets,Y020_Y024
Reste-Ouest,17.5,17.6,HTI,2,Croix-des-bouquets,Y025_Y029
Reste-Ouest,17.5,17.6,HTI,2,Arcahaie,Y010_Y014
Reste-Ouest,17.5,17.6,HTI,2,Arcahaie,Y015_Y019
Reste-Ouest,17.5,17.6,HTI,2,Arcahaie,Y020_Y024
Reste-Ouest,17.5,17.6,HTI,2,Arcahaie,Y025_Y029
Reste-Ouest,17.5,17.6,HTI,2,La Gonâve,Y010_Y014
Reste-Ouest,17.5,17.6,HTI,2,La Gonâve,Y015_Y019
Reste-Ouest,17.5,17.6,HTI,2,La Gonâve,Y020_Y024
Reste-Ouest,17.5,17.6,HTI,2,La Gonâve,Y025_Y029
Sud-Est,17.9,18,HTI,1,Sud-est,Y010_Y014
Sud-Est,17.9,18,HTI,1,Sud-est,Y015_Y019
Sud-Est,17.9,18,HTI,1,Sud-est,Y020_Y024
Sud-Est,17.9,18,HTI,1,Sud-est,Y025_Y029
Sud-Est,17.9,18,HTI,2,Jacmel,Y010_Y014
Sud-Est,17.9,18,HTI,2,Jacmel,Y015_Y019
Sud-Est,17.9,18,HTI,2,Jacmel,Y020_Y024
Sud-Est,17.9,18,HTI,2,Jacmel,Y025_Y029
Sud-Est,17.9,18,HTI,2,Bainet,Y010_Y014
Sud-Est,17.9,18,HTI,2,Bainet,Y015_Y019
Sud-Est,17.9,18,HTI,2,Bainet,Y020_Y024
Sud-Est,17.9,18,HTI,2,Bainet,Y025_Y029
Sud-Est,17.9,18,HTI,2,Belle-anse,Y010_Y014
Sud-Est,17.9,18,HTI,2,Belle-anse,Y015_Y019
Sud-Est,17.9,18,HTI,2,Belle-anse,Y020_Y024
Sud-Est,17.9,18,HTI,2,Belle-anse,Y025_Y029
Nord,17.7,17.9,HTI,1,Nord,Y010_Y014
Nord,17.7,17.9,HTI,1,Nord,Y015_Y019
Nord,17.7,17.9,HTI,1,Nord,Y020_Y024
Nord,17.7,17.9,HTI,1,Nord,Y025_Y029
Nord,17.7,17.9,HTI,2,Cap-haïtien,Y010_Y014
Nord,17.7,17.9,HTI,2,Cap-haïtien,Y015_Y019
Nord,17.7,17.9,HTI,2,Cap-haïtien,Y020_Y024
Nord,17.7,17.9,HTI,2,Cap-haïtien,Y025_Y029
Nord,17.7,17.9,HTI,2,Acul-du-nord,Y010_Y014
Nord,17.7,17.9,HTI,2,Acul-du-nord,Y015_Y019
Nord,17.7,17.9,HTI,2,Acul-du-nord,Y020_Y024
Nord,17.7,17.9,HTI,2,Acul-du-nord,Y025_Y029
Nord,17.7,17.9,HTI,2,Grande-rivière Du Nord,Y010_Y014
Nord,17.7,17.9,HTI,2,Grande-rivière Du Nord,Y015_Y019
Nord,17.7,17.9,HTI,2,Grande-rivière Du Nord,Y020_Y024
Nord,17.7,17.9,HTI,2,Grande-rivière Du Nord,Y025_Y029
Nord,17.7,17.9,HTI,2,Saint-raphaël,Y010_Y014
Nord,17.7,17.9,HTI,2,Saint-raphaël,Y015_Y019
Nord,17.7,17.9,HTI,2,Saint-raphaël,Y020_Y024
Nord,17.7,17.9,HTI,2,Saint-raphaël,Y025_Y029
Nord,17.7,17.9,HTI,2,Borgne,Y010_Y014
Nord,17.7,17.9,HTI,2,Borgne,Y015_Y019
Nord,17.7,17.9,HTI,2,Borgne,Y020_Y024
Nord,17.7,17.9,HTI,2,Borgne,Y025_Y029
Nord,17.7,17.9,HTI,2,Limbé,Y010_Y014
Nord,17.7,17.9,HTI,2,Limbé,Y015_Y019
Nord,17.7,17.9,HTI,2,Limbé,Y020_Y024
Nord,17.7,17.9,HTI,2,Limbé,Y025_Y029
Nord,17.7,17.9,HTI,2,Plaisance,Y010_Y014
Nord,17.7,17.9,HTI,2,Plaisance,Y015_Y019
Nord,17.7,17.9,HTI,2,Plaisance,Y020_Y024
Nord,17.7,17.9,HTI,2,Plaisance,Y025_Y029
Nord-Est,17.7,17.8,HTI,1,Nord-est,Y010_Y014
Nord-Est,17.7,17.8,HTI,1,Nord-est,Y015_Y019
Nord-Est,17.7,17.8,HTI,1,Nord-est,Y020_Y024
Nord-Est,17.7,17.8,HTI,1,Nord-est,Y025_Y029
Nord-Est,17.7,17.8,HTI,2,Fort-liberté,Y010_Y014
Nord-Est,17.7,17.8,HTI,2,Fort-liberté,Y015_Y019
Nord-Est,17.7,17.8,HTI,2,Fort-liberté,Y020_Y024
Nord-Est,17.7,17.8,HTI,2,Fort-liberté,Y025_Y029
Nord-Est,17.7,17.8,HTI,2,Ouanaminthe,Y010_Y014
Nord-Est,17.7,17.8,HTI,2,Ouanaminthe,Y015_Y019
Nord-Est,17.7,17.8,HTI,2,Ouanaminthe,Y020_Y024
Nord-Est,17.7,17.8,HTI,2,Ouanaminthe,Y025_Y029
Nord-Est,17.7,17.8,HTI,2,Trou-du-nord,Y010_Y014
Nord-Est,17.7,17.8,HTI,2,Trou-du-nord,Y015_Y019
Nord-Est,17.7,17.8,HTI,2,Trou-du-nord,Y020_Y024
Nord-Est,17.7,17.8,HTI,2,Trou-du-nord,Y025_Y029
Nord-Est,17.7,17.8,HTI,2,Vallières,Y010_Y014
Nord-Est,17.7,17.8,HTI,2,Vallières,Y015_Y019
Nord-Est,17.7,17.8,HTI,2,Vallières,Y020_Y024
Nord-Est,17.7,17.8,HTI,2,Vallières,Y025_Y029
Artibonite,17.3,17.3,HTI,1,Artibonite,Y010_Y014
Artibonite,17.3,17.3,HTI,1,Artibonite,Y015_Y019
Artibonite,17.3,17.3,HTI,1,Artibonite,Y020_Y024
Artibonite,17.3,17.3,HTI,1,Artibonite,Y025_Y029
Artibonite,17.3,17.3,HTI,2,Gonaïves,Y010_Y014
Artibonite,17.3,17.3,HTI,2,Gonaïves,Y015_Y019
Artibonite,17.3,17.3,HTI,2,Gonaïves,Y020_Y024
Artibonite,17.3,17.3,HTI,2,Gonaïves,Y025_Y029
Artibonite,17.3,17.3,HTI,2,Gros-morne,Y010_Y014
Artibonite,17.3,17.3,HTI,2,Gros-morne,Y015_Y019
Artibonite,17.3,17.3,HTI,2,Gros-morne,Y020_Y024
Artibonite,17.3,17.3,HTI,2,Gros-morne,Y025_Y029
Artibonite,17.3,17.3,HTI,2,Dessalines,Y010_Y014
Artibonite,17.3,17.3,HTI,2,Dessalines,Y015_Y019
Artibonite,17.3,17.3,HTI,2,Dessalines,Y020_Y024
Artibonite,17.3,17.3,HTI,2,Dessalines,Y025_Y029
Artibonite,17.3,17.3,HTI,2,Marmelade,Y010_Y014
Artibonite,17.3,17.3,HTI,2,Marmelade,Y015_Y019
Artibonite,17.3,17.3,HTI,2,Marmelade,Y020_Y024
Artibonite,17.3,17.3,HTI,2,Marmelade,Y025_Y029
Artibonite,17.3,17.3,HTI,2,Saint-marc,Y010_Y014
Artibonite,17.3,17.3,HTI,2,Saint-marc,Y015_Y019
Artibonite,17.3,17.3,HTI,2,Saint-marc,Y020_Y024
Artibonite,17.3,17.3,HTI,2,Saint-marc,Y025_Y029
Centre,17.8,17.9,HTI,1,Centre,Y010_Y014
Centre,17.8,17.9,HTI,1,Centre,Y015_Y019
Centre,17.8,17.9,HTI,1,Centre,Y020_Y024
Centre,17.8,17.9,HTI,1,Centre,Y025_Y029
Centre,17.8,17.9,HTI,2,Hinche,Y010_Y014
Centre,17.8,17.9,HTI,2,Hinche,Y015_Y019
Centre,17.8,17.9,HTI,2,Hinche,Y020_Y024
Centre,17.8,17.9,HTI,2,Hinche,Y025_Y029
Centre,17.8,17.9,HTI,2,Mirebalais,Y010_Y014
Centre,17.8,17.9,HTI,2,Mirebalais,Y015_Y019
Centre,17.8,17.9,HTI,2,Mirebalais,Y020_Y024
Centre,17.8,17.9,HTI,2,Mirebalais,Y025_Y029
Centre,17.8,17.9,HTI,2,Lascahobas,Y010_Y014
Centre,17.8,17.9,HTI,2,Lascahobas,Y015_Y019
Centre,17.8,17.9,HTI,2,Lascahobas,Y020_Y024
Centre,17.8,17.9,HTI,2,Lascahobas,Y025_Y029
Centre,17.8,17.9,HTI,2,Cerca La Source,Y010_Y014
Centre,17.8,17.9,HTI,2,Cerca La Source,Y015_Y019
Centre,17.8,17.9,HTI,2,Cerca La Source,Y020_Y024
Centre,17.8,17.9,HTI,2,Cerca La Source,Y025_Y029
Sud,17.6,17.5,HTI,1,Sud,Y010_Y014
Sud,17.6,17.5,HTI,1,Sud,Y015_Y019
Sud,17.6,17.5,HTI,1,Sud,Y020_Y024
Sud,17.6,17.5,HTI,1,Sud,Y025_Y029
Sud,17.6,17.5,HTI,2,Cayes,Y010_Y014
Sud,17.6,17.5,HTI,2,Cayes,Y015_Y019
Sud,17.6,17.5,HTI,2,Cayes,Y020_Y024
Sud,17.6,17.5,HTI,2,Cayes,Y025_Y029
Sud,17.6,17.5,HTI,2,Port-salut,Y010_Y014
Sud,17.6,17.5,HTI,2,Port-salut,Y015_Y019
Sud,17.6,17.5,HTI,2,Port-salut,Y020_Y024
Sud,17.6,17.5,HTI,2,Port-salut,Y025_Y029
Sud,17.6,17.5,HTI,2,Aquin,Y010_Y014
Sud,17.6,17.5,HTI,2,Aquin,Y015_Y019
Sud,17.6,17.5,HTI,2,Aquin,Y020_Y024
